user_id,EMIS,School,Sector,supp_learn_envi_score,pos_behav_expec_score,lesson_facilitation_score,cfu_score,feedback_score,ct_score,autonomy_score,perseverance_score,social_score,overall_average_score
2981,205,IMS(I-V) G-6/1-4,Urban-I,4.0,4.0,4.0,4.0,3.0,5.0,3.0,1.0,1.0,3.22
108651,628,IMSG (I-VIII) Dhoke Paracha,Tarnol,3.0,4.0,2.0,1.0,3.0,4.0,5.0,2.0,2.0,2.89
706,613,IMCG (I-XII) Badana Kalan,Tarnol,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,3.33
456,624,IMSG (I-VIII) Pind Paracha,Tarnol,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0
2942,408,IMSB (I-X) SHAHDARA,B.K,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,4.11
3918,460,"IMSG (I-VIII), SHAHDRA KALAN",B.K,4.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.11
4268,904,"IMCB, F-7/3",Urban-I,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.67
1166,906,"IMCB, G-10/4",Urban-II,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.44
972,244,IMS(I-V) No.2 G-8/1,Urban-I,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.44
5136,231,IMS(I-V) F-7/2,Urban-I,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
973,244,IMS(I-V) No.2 G-8/1,Urban-I,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.33
3314,219,IMS(I-V) G-7/3-1,Urban-I,4.0,3.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,3.89
560,618,IMSG (I-X) BQB,Tarnol,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.11
1664,755,IMSG(I-V) KALIA,Nilore,4.0,3.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0,3.0
4841,624,IMSG (I-VIII) Pind Paracha,Tarnol,5.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.33
3366,603,IMSB (I-X) Naugazi,Tarnol,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.33
1110,280,IMS(I-V) I-8/1,Urban-II,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.33
1122,280,IMS(I-V) I-8/1,Urban-II,4.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,4.11
4915,281,IMSG (I-VIII) I-9/4,Urban-II,2.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,2.44
1058,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,4.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,4.0,2.89
3826,242,IMS(I-V) No.2 G-8/4,Urban-I,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.33
3490,715,"IMCG,PEHOUNT",Nilore,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.89
93625,924,IMCB G-15,Tarnol,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22
5095,606,IMSB (I-X) Maira Akku,Tarnol,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.44
3637,558,IMSB (I-VIII) Herdogher,Sihala,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.67
109364,461,"IMSG (I-VIII), BAIN NALA",B.K,5.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.89
5163,567,IMSB (I-V) Chak,Sihala,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.78
4740,291,IMS (I-V) I-10/2,Urban-II,5.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3.22
4065,646,IMSB (I-V) Jhangi Syedan (FA),Tarnol,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.33
2368,442,"IMCG (I-XII), MARGALLA TOWN,",B.K,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22
4412,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,2.44
72929,620,IMSB (I-VIII) Dhoke Paracha,Tarnol,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.89
9530,645,IMSB (I-V) Bokra,Tarnol,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.89
2891,216,IMS(I-V) G-7/1,Urban-I,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.44
2898,216,IMS(I-V) G-7/1,Urban-I,3.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.56
2488,459,"IMSG (I-X), MALOT",B.K,4.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,3.67
4574,209,IMSG(I-VIII) G-6/2,Urban-I,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.22
2002,548,IMSB (I-X) Gagri,Sihala,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.78
1193,289,IMS(I-V) No.1 I-10/1,Urban-II,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
1063,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,2.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.33
72915,704,IMSB(I-X)JAGIOT,Nilore,4.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,3.22
83537,754,IMSG(I-V) CHIRAH,Nilore,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,3.33
792,921,IMCG G-13/1,Tarnol,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.22
2960,921,IMCG G-13/1,Tarnol,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.89
4522,655,IMS (I-VIII) D-17,Tarnol,4.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0
4247,904,"IMCB, F-7/3",Urban-I,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,3.11
3131,206,IMS(I-V) G-6/4,Urban-I,3.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,2.56
4888,275,IMSG(I-X) G-11/2,Urban-II,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.44
103732,275,IMSG(I-X) G-11/2,Urban-II,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0
146,557,IMSB (I-V) Mughal,Sihala,5.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.67
108866,448,IMSG (I-X) KURRI,B.K,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,3.11
2048,920,"IMCG, Korang Town",Sihala,4.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,2.56
2599,419,"IMSB (I-VIII), SATRA MEEL",B.K,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.67
1676,549,IMSB (I-X) Dhaliala,Sihala,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.44
1959,565,IMSB (I-V) Kortana,Sihala,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.56
429,614,IMCG (I-XII) Tarnaul,Tarnol,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.44
4580,453,IMCG (I-XII) MAIRA BEGWAL,B.K,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33
4746,261,IMS(I-V) No.3 G-9/2,Urban-II,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.89
860,274,IMS(I-V) G-11/1,Urban-II,4.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,3.33
109273,538,IMSG (I-VIII) PTC Sihala,Sihala,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.89
2186,534,IMSG (I-V) Humak,Sihala,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.11
1514,536,IMSG (I-V)Boora Bangial,Sihala,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.89
2185,514,IMSG (I-VIII) Mohri Rawat,Sihala,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.11
3098,226,IMS(I-V) F-6/4,Urban-I,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.44
3998,748,IMSG(I-V)HERNO,Nilore,5.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.67
258,758,IMSG(I-V) CHAKHTAN,Nilore,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.67
1819,758,IMSG(I-V) CHAKHTAN,Nilore,4.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,3.11
4378,611,IMSG (I-X) Jhangi Syedan (F.A.),Tarnol,4.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,3.67
4367,734,IMSB(I-V)TARLAI,Nilore,2.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.33
3151,211,IMSG (I-X) P.E. CLY G-5,Urban-I,4.0,4.0,5.0,3.0,1.0,3.0,4.0,2.0,4.0,3.33
3079,204,IMS (I-V) G-6/1-3,Urban-I,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.33
92313,531,IMSG (I-V) Hoon Dhamial,Sihala,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.33
2003,548,IMSB (I-X) Gagri,Sihala,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.44
1061,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.44
4669,901,"IMCB, F-10/3",Urban-II,2.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,3.11
4662,918,"IMCG, I-8/4",Urban-II,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.33
752,621,IMSB (I-X) Maira Beri(F.A),Tarnol,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.89
3138,206,IMS(I-V) G-6/4,Urban-I,4.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,2.89
1854,511,IMSG (I-X) Gagri,Sihala,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.78
2943,408,IMSB (I-X) SHAHDARA,B.K,5.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,4.11
4435,232,IMSB (I-X) P.M. Colony G-5,Urban-I,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.11
1689,727,IMSB(I-V)SHARIFABAD,Nilore,4.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,4.0,2.89
605,646,IMSB (I-V) Jhangi Syedan (FA),Tarnol,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0
5135,231,IMS(I-V) F-7/2,Urban-I,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89
4944,273,IMS(I-V) No.2 G-10/2,Urban-II,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67
5130,231,IMS(I-V) F-7/2,Urban-I,4.0,1.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.67
1754,724,IMSG (I-VIII) KALIA (FA),Nilore,4.0,3.0,5.0,2.0,2.0,5.0,3.0,3.0,2.0,3.22
1548,725,IMSG(I-X) JABA TAILI,Nilore,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.33
1543,725,IMSG(I-X) JABA TAILI,Nilore,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,3.22
3361,603,IMSB (I-X) Naugazi,Tarnol,3.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,3.67
3369,603,IMSB (I-X) Naugazi,Tarnol,4.0,2.0,4.0,4.0,2.0,5.0,4.0,2.0,1.0,3.11
2456,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,3.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.89
2904,216,IMS(I-V) G-7/1,Urban-I,3.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.11
3333,904,"IMCB, F-7/3",Urban-I,4.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.89
4397,575,IMS (I-V) Gohra Shahan,Sihala,4.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.67
3634,558,IMSB (I-VIII) Herdogher,Sihala,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.89
4970,514,IMSG (I-VIII) Mohri Rawat,Sihala,4.0,4.0,5.0,3.0,3.0,1.0,3.0,2.0,4.0,3.22
2425,475,"IMSG (I-V), SUBBAN",B.K,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.22
2345,471,"IMSG (I-V), KOT HATHIAL, NAI ABADI",B.K,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.33
847,291,IMS (I-V) I-10/2,Urban-II,5.0,4.0,5.0,2.0,2.0,1.0,3.0,3.0,1.0,2.89
1188,291,IMS (I-V) I-10/2,Urban-II,3.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.33
1200,289,IMS(I-V) No.1 I-10/1,Urban-II,3.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,2.44
4284,291,IMS (I-V) I-10/2,Urban-II,4.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,2.78
1260,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.11
1816,741,IMSG(I-V) NO.I TARLAI,Nilore,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.56
1360,909,"IMCB, I-10/1",Urban-II,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
105593,252,IMS(I-V) No.2 G-9/4,Urban-II,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.22
3445,764,IMSB(I-V) SIRRI,Nilore,4.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.89
1770,728,IMSB(I-V)KHADRAPPAR,Nilore,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.11
1564,745,IMSG(I-V)ALI PUR FRASH,Nilore,4.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,3.22
2733,435,"IMSB (I-V), TALHAR (FA) IBD",B.K,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.89
620,924,IMCB G-15,Tarnol,4.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,3.56
4448,612,IMCG (I-XII) Shah Allah Ditta,Tarnol,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.89
3173,914,"IMCG, F-7/4",Urban-I,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.11
1180,906,"IMCB, G-10/4",Urban-II,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.22
718,632,IMSB (I-V) Sang Jani,Tarnol,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,3.44
1219,919,"IMCG, F-10/2",Urban-II,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,3.56
2130,515,IMSG (I-X) R/Col. Rawat,Sihala,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.67
103719,511,IMSG (I-X) Gagri,Sihala,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.67
1905,554,IMSB (I-VIII) Ara Burji,Sihala,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.11
456,624,IMSG (I-VIII) Pind Paracha,Tarnol,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.78
4235,532,IMSG (I-V) Gohra Mast,Sihala,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.22
112323,925,IMCB Pakistan Town,Sihala,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.22
72894,571,IMSB (I-V)Chak Kamdar,Sihala,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.67
1690,727,IMSB(I-V)SHARIFABAD,Nilore,5.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.44
360,630,IMSB (I-V) Tarnaul,Tarnol,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.89
4948,614,IMCG (I-XII) Tarnaul,Tarnol,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,3.44
682,615,IMCG (I-XII) Golra,Tarnol,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.56
1987,518,IMSG (I-X) Dhaliala,Sihala,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.44
3244,236,IMSG(I-X) E-9,Urban-I,5.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.11
1612,748,IMSG(I-V)HERNO,Nilore,5.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,3.22
9530,645,IMSB (I-V) Bokra,Tarnol,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.67
963,752,IMSG(I-VIII) KIJNAH,Nilore,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.44
1803,741,IMSG(I-V) NO.I TARLAI,Nilore,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0
4981,737,IMSB(I-V)KHANNA KAK,Nilore,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.33
393,641,IMSB (I-V) Sarae Karboza,Tarnol,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,3.44
72940,619,IMSB (I-VIII) Dhoke Jouri,Tarnol,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.22
1120,280,IMS(I-V) I-8/1,Urban-II,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.56
1360,909,"IMCB, I-10/1",Urban-II,3.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0
1353,909,"IMCB, I-10/1",Urban-II,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.89
2483,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.56
2008,553,IMSB (I-V) Bhimber Trar,Sihala,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.22
1046,252,IMS(I-V) No.2 G-9/4,Urban-II,3.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,2.0,2.67
2706,434,"IMSB (I-V), SIHALI",B.K,5.0,3.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.44
1768,728,IMSB(I-V)KHADRAPPAR,Nilore,4.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,3.67
2435,425,"IMSB (I-V), DOHALA SYEDAN",B.K,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.67
1711,742,IMSG(I-V) NO.2 TARLAI,Nilore,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0
72993,754,IMSG(I-V) CHIRAH,Nilore,5.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,3.56
3197,240,IMSG (I-VIII) G-8/4,Urban-I,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.33
70314,275,IMSG(I-X) G-11/2,Urban-II,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.11
105592,275,IMSG(I-X) G-11/2,Urban-II,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0
3653,210,IMS(I-V) G-6/2,Urban-I,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.67
108696,628,IMSG (I-VIII) Dhoke Paracha,Tarnol,3.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,3.22
5091,914,"IMCG, F-7/4",Urban-I,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.11
3916,460,"IMSG (I-VIII), SHAHDRA KALAN",B.K,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.22
1925,550,IMSB (I-X) Banni Saran,Sihala,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.22
878,261,IMS(I-V) No.3 G-9/2,Urban-II,4.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,3.67
3009,215,IMSG (I-VIII) G-7/3-2,Urban-I,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.56
3954,212,IMS(I-V) G-6/1-2,Urban-I,4.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
4943,212,IMS(I-V) G-6/1-2,Urban-I,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.44
1612,748,IMSG(I-V)HERNO,Nilore,5.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0
209,637,IMSB (I-V) Shah Allah Ditta,Tarnol,4.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,3.56
1356,909,"IMCB, I-10/1",Urban-II,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
9562,474,"IMSG (I-V), SHAH PUR",B.K,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.89
2619,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,2.56
1273,269,IMS(I-V) G-10/3,Urban-II,4.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,3.33
5220,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.89
3669,444,"IMCG (I-XII), UNIVERSITY COLONY (U.C)",B.K,4.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.67
3289,218,IMSG (I-VIII) G-7/3-4,Urban-I,4.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,2.78
2879,216,IMS(I-V) G-7/1,Urban-I,4.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.56
4274,904,"IMCB, F-7/3",Urban-I,4.0,4.0,3.0,5.0,4.0,1.0,3.0,3.0,1.0,3.11
718,632,IMSB (I-V) Sang Jani,Tarnol,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.78
3230,236,IMSG(I-X) E-9,Urban-I,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.44
4427,473,"IMSG (I-V), PIND BEGWAL, DANA",B.K,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.89
1403,268,IMSG(I-X) G-10/3,Urban-II,3.0,5.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.67
2642,476,"IMSG (I-V) , SHAHZAD TOWN",B.K,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.33
3628,421,"IMSB (I-V), BHUDDO",B.K,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.44
856,274,IMS(I-V) G-11/1,Urban-II,3.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,2.56
3338,236,IMSG(I-X) E-9,Urban-I,3.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,2.44
4243,904,"IMCB, F-7/3",Urban-I,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.11
3333,904,"IMCB, F-7/3",Urban-I,4.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,2.56
5223,444,"IMCG (I-XII), UNIVERSITY COLONY (U.C)",B.K,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.44
2448,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.89
3952,294,IMS(I-V) No.1 I-9/1,Urban-II,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.22
1284,294,IMS(I-V) No.1 I-9/1,Urban-II,5.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.11
2430,412,"IMSB (I-VIII), BOBRI",B.K,4.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,3.44
3439,651,IMSG (I-V) Dhoke Hashoo,Tarnol,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.11
776,629,IMSG (I-VIII) Sarae Kharboza (F.A),Tarnol,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.78
3775,228,IMS(I-V) F-6/1,Urban-I,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.67
2953,915,"IMCG, F-8/1",Urban-I,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.33
3816,275,IMSG(I-X) G-11/2,Urban-II,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.44
1851,511,IMSG (I-X) Gagri,Sihala,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.78
3546,438,"IMSB (I-V), KUREE",B.K,4.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0
2346,471,"IMSG (I-V), KOT HATHIAL, NAI ABADI",B.K,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.67
1834,538,IMSG (I-VIII) PTC Sihala,Sihala,4.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.11
4630,291,IMS (I-V) I-10/2,Urban-II,5.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,3.44
3870,234,IMS(I-V) No.1 E-8,Urban-I,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0
1488,703,IMSB(I-X) TUMAIR,Nilore,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.89
4349,630,IMSB (I-V) Tarnaul,Tarnol,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.67
3433,648,IMSG (I-V) Bheka Syedan,Tarnol,4.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.33
4917,453,IMCG (I-XII) MAIRA BEGWAL,B.K,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0
1743,716,"IMCG,THANDA PANI (FA)",Nilore,4.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.67
112403,620,IMSB (I-VIII) Dhoke Paracha,Tarnol,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.78
3730,912,"IMCG, ST. 25, F-6/2",Urban-I,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.78
1750,716,"IMCG,THANDA PANI (FA)",Nilore,4.0,5.0,4.0,2.0,5.0,2.0,3.0,3.0,3.0,3.44
2482,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.33
